"ID","trial","condition","inclusion","inclusion2","item","style","instruction","question","DT_confidence","DT_confidenceRT"
6,36,"Social",1,1,"28","Direct","LIE","What religion do you practice?",0.174074074074074,2.58272872818634
6,37,"Social",1,1,"29","Indirect","TRUTH","Do you use a Apple phone?",0.803703703703704,3.04868490481749
6,38,"Social",1,0,"20","Indirect","TRUTH","Is your house on the 7th floor of the building?",0.786111111111111,3.33469203673303
6,39,"Social",1,1,"2","Direct","LIE","Which secondary school did you attend?",0.193518518518519,3.71691665658727
6,40,"Social",1,1,"8","Direct","LIE","What is your favourite food?",0.193518518518519,2.10036930721253
6,41,"Polygraph",1,1,"9","Indirect","LIE","Is your favourite drink Green Tea?",0.106481481481481,2.4830879624933
6,42,"Polygraph",1,1,"9","Indirect","TRUTH","Is your favourite drink Apple Juice?",0.97037037037037,0.881783838383853
6,43,"Polygraph",1,1,"30","Indirect","LIE","Do you use a HP laptop?",0.0203703703703704,2.84986885590479
6,44,"Polygraph",1,1,"15","Direct","TRUTH","Which polytechnic or junior college are you from?",0.973148148148148,3.78324855631217
6,45,"Polygraph",1,1,"19","Indirect","TRUTH","Is the Lorong Chuan station the closest MRT to your house?",0.986111111111111,1.08215770125389
6,46,"Polygraph",1,1,"2","Indirect","LIE","Are you from Serangoon Secondary School?",0.012037037037037,3.34984511695802
6,47,"Polygraph",1,1,"30","Direct","TRUTH","What brand of laptop do you mainly use?",0.940740740740741,3.61646811151877
6,48,"Polygraph",0,0,"21","Direct","LIE","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0.989814814814815,2.58352239243686
6,49,"Polygraph",1,1,"13","Direct","TRUTH","What is your dream job growing up?",0.975925925925926,1.03175233583897
6,50,"Polygraph",1,1,"19","Direct","LIE","Which MRT station is closest to your house?",0.0314814814814815,0.898241620510817
6,51,"Polygraph",1,0,"23","Indirect","LIE","Are you studying Biological Sciences course in NTU?",0.025,3.56672135274857
6,52,"Polygraph",1,1,"29","Direct","LIE","What brand of handphone do you use?",0.0222222222222222,1.01472320593894
6,53,"Polygraph",1,1,"16","Direct","TRUTH","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.982407407407407,3.08278422709554
6,54,"Polygraph",1,1,"4","Direct","LIE","Who is your favourite teacher in secondary school?",0.00462962962962965,2.61759957997128
6,55,"Polygraph",1,1,"27","Indirect","TRUTH","Do you drink alcohol socially?",0.955555555555555,1.11475150054321
6,56,"Polygraph",1,1,"1","Direct","TRUTH","Which primary school are you from?",0.983333333333333,2.0841245376505
6,57,"Polygraph",1,1,"21","Direct","TRUTH","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0.988888888888889,1.26481976686046
6,58,"Polygraph",1,1,"12","Direct","LIE","What was your favourite subject back in secondary school?",0.0925925925925926,2.26631887443364
6,59,"Polygraph",1,0,"1","Indirect","LIE","Are you from Pei Chun Public Primary School?",0.0675925925925926,2.10200186865404
6,60,"Polygraph",1,1,"27","Direct","LIE","How frequently do you drink alcohol?",0.112037037037037,2.45125735132024
6,61,"Polygraph",1,1,"28","Direct","TRUTH","What religion do you practice?",0.962962962962963,1.28196951840073
6,62,"Polygraph",1,1,"22","Indirect","TRUTH","Are you in your 2nd year in NTU?",0.953703703703704,0.715160587336868
6,63,"Polygraph",1,1,"20","Direct","TRUTH","Which floor of the building is your house on?",0.953703703703704,2.04983818763867
6,64,"Polygraph",1,1,"10","Direct","LIE","What food do you hate the most?",0.0324074074074074,1.43198485299945
6,65,"Polygraph",1,1,"16","Direct","LIE","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.0314814814814815,0.615266708191484
6,66,"Polygraph",1,1,"22","Direct","LIE","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.0314814814814815,0.465579233597964
6,67,"Polygraph",1,1,"6","Direct","TRUTH","What CCA (Co-curricular Activity) did you join in secondary school?",0.852777777777778,3.29957384662703
6,68,"Polygraph",1,1,"6","Indirect","LIE","Were you in the Netball CCA during secondary school?",0.0361111111111111,2.21669337851927
6,69,"Polygraph",1,1,"12","Direct","TRUTH","What was your favourite subject back in secondary school?",0.936111111111111,0.98140760185197
6,70,"Polygraph",1,1,"2","Direct","TRUTH","Which secondary school did you attend?",0.934259259259259,1.61489618197083
6,71,"Polygraph",1,1,"10","Indirect","TRUTH","Do you hate eating White Rice the most?",0.957407407407407,2.13361529679969
6,72,"Polygraph",1,1,"4","Direct","TRUTH","Who is your favourite teacher in secondary school?",0.957407407407407,0.634566795546561
6,73,"Polygraph",1,0,"8","Indirect","LIE","Is your favourite food Sashimi?",0.0657407407407408,0.914309627842158
6,74,"Polygraph",1,0,"20","Indirect","LIE","Is your house on the 4th floor of the building?",0.0657407407407408,1.78173757903278
6,75,"Polygraph",1,1,"13","Direct","LIE","What is your dream job growing up?",0.0657407407407408,0.100471643265337
6,76,"Polygraph",1,1,"29","Direct","TRUTH","What brand of handphone do you use?",0.949074074074074,1.44804387819022
6,77,"Polygraph",1,1,"28","Indirect","LIE","Is your religion Christianity?",0.105555555555556,2.76644270401448
6,78,"Polygraph",1,1,"15","Indirect","LIE","Are you from Singapore Polytechnic?",0.10462962962963,2.16629186319187
6,79,"Polygraph",1,1,"8","Indirect","TRUTH","Is your favourite food Pizza?",0.989814814814815,3.01572667434812
6,80,"Polygraph",1,1,"23","Indirect","TRUTH","Are you studying Sociology course in NTU?",0.891666666666667,2.53395335795358
7,1,"Social",1,1,"28","Indirect","TRUTH","Is your religion Buddhism?",0.99537037037037,6.98602105490863
7,2,"Social",1,1,"16","Direct","LIE","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.996296296296296,3.3994991639629
7,3,"Social",0,0,"27","Indirect","TRUTH","Do you drink alcohol rarely?",0,2.23338021337986
7,4,"Social",1,1,"18","Direct","TRUTH","What was the last country you visited?",0.0138888888888889,3.31697093695402
7,5,"Social",1,1,"15","Indirect","LIE","Are you from Republic Polytechnic?",0.999074074074074,1.48155324626714
7,6,"Social",1,1,"8","Direct","TRUTH","What is your favourite food?",0.00648148148148148,2.23459059884772
7,7,"Social",1,1,"1","Indirect","LIE","Are you from Clementi Primary School?",0.997222222222222,3.11653259256855
7,8,"Social",1,1,"19","Direct","TRUTH","Which MRT station is closest to your house?",0.986111111111111,0.915353838354349
7,9,"Social",1,1,"19","Direct","LIE","Which MRT station is closest to your house?",0.00185185185185183,1.09856190904975
7,10,"Social",1,1,"29","Direct","TRUTH","What brand of handphone do you use?",1,2.36708340980113
7,11,"Social",1,1,"16","Direct","TRUTH","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.999074074074074,1.48235075967386
7,12,"Social",1,1,"6","Direct","LIE","What CCA (Co-curricular Activity) did you join in secondary school?",0.999074074074074,2.06687982846051
7,13,"Social",1,1,"15","Direct","TRUTH","Which polytechnic or junior college are you from?",0.999074074074074,2.0016386564821
7,14,"Social",1,1,"2","Direct","LIE","Which secondary school did you attend?",0.999074074074074,0.898522642906755
7,15,"Social",1,0,"27","Direct","LIE","How frequently do you drink alcohol?",0.999074074074074,1.63268336746842
7,16,"Social",1,1,"30","Indirect","LIE","Do you use a Asus laptop?",0.999074074074074,1.5480699269101
7,17,"Social",1,1,"4","Indirect","TRUTH","Is Mrs Tan your favourite teacher in secondary school?",0.999074074074074,2.33430611202493
7,18,"Social",1,0,"3","Indirect","TRUTH","Is Nicole your closest friend back in secondary school?",0.999074074074074,2.20264417817816
7,19,"Social",1,1,"12","Direct","LIE","What was your favourite subject back in secondary school?",0.999074074074074,1.54861881956458
7,20,"Social",1,1,"26","Indirect","LIE","Do you not smoke at all? ",0.999074074074074,0.665440454613417
7,21,"Social",1,1,"20","Indirect","LIE","Is your house on the 14th floor of the building?",0.999074074074074,1.56551898689941
7,22,"Social",1,1,"20","Indirect","TRUTH","Is your house on the 6th floor of the building?",0.999074074074074,4.4495288701728
7,23,"Social",1,1,"28","Direct","LIE","What religion do you practice?",0,2.40104382531717
7,24,"Social",1,1,"8","Indirect","LIE","Is your favourite food Pizza?",0.049074074074074,1.84876593900844
7,25,"Social",1,1,"22","Indirect","LIE","Are you in your 3rd year in NTU?",0.155555555555556,2.6165726929903
7,26,"Social",1,1,"29","Direct","LIE","What brand of handphone do you use?",0.25,2.08254266344011
7,27,"Social",1,1,"1","Direct","TRUTH","Which primary school are you from?",0.283333333333333,4.04994950583205
7,28,"Social",1,1,"30","Indirect","TRUTH","Do you use a HP laptop?",0.768518518518519,2.00110965408385
7,29,"Social",1,1,"4","Direct","LIE","Who is your favourite teacher in secondary school?",0.243518518518519,1.91567881032825
7,30,"Social",1,1,"21","Indirect","LIE","Are you from School of Social Sciences in NTU?",0.208333333333333,0.800036443397403
7,31,"Social",1,1,"2","Direct","TRUTH","Which secondary school did you attend?",0.230555555555556,2.96623816108331
7,32,"Social",1,1,"18","Indirect","LIE","Was the last country you visited Malaysia?",0.305555555555556,2.03486315254122
7,33,"Social",1,1,"22","Direct","TRUTH","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.643518518518518,2.10041293641552
7,34,"Social",1,1,"21","Direct","TRUTH","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0.7,1.66525535192341
7,35,"Social",1,1,"23","Direct","LIE","What course are you studying?",0.741666666666667,1.56547856563702
7,36,"Social",1,1,"23","Indirect","TRUTH","Are you studying Maritime Studies course in NTU?",0.77037037037037,2.09968920703977
7,37,"Social",1,1,"26","Direct","TRUTH","How often do you smoke?",0.771296296296296,1.41590561764315
7,38,"Social",1,0,"3","Indirect","LIE","Is Soon Keat your closest friend back in secondary school?",0.267592592592593,3.30028763087466
7,39,"Social",1,1,"6","Indirect","TRUTH","Were you in the Choir CCA during secondary school?",0.774074074074074,1.8494335282594
7,40,"Social",1,1,"12","Indirect","TRUTH","Was your favourite subject Maths back in secondary school?",0.774074074074074,1.63167444523424
7,41,"Polygraph",1,1,"16","Indirect","LIE","Do you have 3 siblings?",0.780555555555556,2.166998910252
7,42,"Polygraph",1,1,"29","Indirect","TRUTH","Do you use a Xiaomi phone?",0.780555555555556,1.23163890000433
7,43,"Polygraph",1,1,"28","Direct","TRUTH","What religion do you practice?",0.780555555555556,1.56475964840502
7,44,"Polygraph",1,1,"26","Direct","LIE","How often do you smoke?",0.780555555555556,1.31557223992422
7,45,"Polygraph",1,1,"12","Indirect","LIE","Was your favourite subject English back in secondary school?",0.780555555555556,1.6660579983145
7,46,"Polygraph",1,1,"2","Indirect","LIE","Are you from Teck Whye Secondary School?",0.725925925925926,2.59999493137002
7,47,"Polygraph",1,1,"3","Direct","LIE","Who is your closest friend back in secondary school?",0.712962962962963,2.00202714744955
7,48,"Polygraph",1,1,"18","Indirect","TRUTH","Was the last country you visited Canada?",0.732407407407407,1.58303541550413
7,49,"Polygraph",1,1,"8","Direct","LIE","What is your favourite food?",0.732407407407407,1.51548607228324
7,50,"Polygraph",1,1,"1","Indirect","TRUTH","Are you from Teck Whye Primary School?",0.732407407407407,1.03165737865493
7,51,"Polygraph",1,1,"6","Direct","TRUTH","What CCA (Co-curricular Activity) did you join in secondary school?",0.732407407407407,1.63204946229234
7,52,"Polygraph",1,1,"15","Direct","LIE","Which polytechnic or junior college are you from?",0.732407407407407,1.63130520191044
7,53,"Polygraph",1,1,"23","Direct","TRUTH","What course are you studying?",0.732407407407407,1.18259630119428
7,54,"Polygraph",1,1,"27","Direct","TRUTH","How frequently do you drink alcohol?",0.732407407407407,0.665308284107596
7,55,"Polygraph",1,1,"4","Direct","TRUTH","Who is your favourite teacher in secondary school?",0.732407407407407,1.44829570734873
7,56,"Polygraph",1,1,"29","Indirect","LIE","Do you use a Apple phone?",0.732407407407407,0.481357236392796
7,57,"Polygraph",1,1,"2","Indirect","TRUTH","Are you from Yishun Secondary School?",0.746296296296296,6.55175786651671
7,58,"Polygraph",1,1,"3","Direct","TRUTH","Who is your closest friend back in secondary school?",0.157407407407407,2.93396772956476
7,59,"Polygraph",1,1,"18","Direct","LIE","What was the last country you visited?",0.630555555555556,2.09950506687164
7,60,"Polygraph",1,1,"21","Direct","LIE","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0.655555555555556,1.88184735737741
7,61,"Polygraph",1,1,"1","Direct","LIE","Which primary school are you from?",0.656481481481481,1.65091165481135
7,62,"Polygraph",1,0,"27","Indirect","LIE","Do you drink alcohol socially?",0.656481481481481,1.66587642440572
7,63,"Polygraph",1,1,"15","Indirect","TRUTH","Are you from Temasek Junior College?",0.736111111111111,2.38393770297989
7,64,"Polygraph",1,1,"22","Direct","LIE","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.736111111111111,1.48175631370395
7,65,"Polygraph",1,1,"23","Indirect","LIE","Are you studying Chemistry course in NTU?",0.185185185185185,2.26670961128548
7,66,"Polygraph",1,1,"26","Indirect","TRUTH","Do you smoke regularly?",0.771296296296296,1.86566931474954
7,67,"Polygraph",1,1,"4","Indirect","LIE","Is Mr Foo your favourite teacher in secondary school?",0.771296296296296,1.78118034591898
7,68,"Polygraph",1,0,"21","Indirect","TRUTH","Are you from School of Civil Engineering in NTU?",0.771296296296296,1.59718759311363
7,69,"Polygraph",1,1,"30","Direct","LIE","What brand of laptop do you mainly use?",0.916666666666667,2.69966007815674
7,70,"Polygraph",0,0,"19","Indirect","TRUTH","Is the Serangoon station the closest MRT to your house?",0.964814814814815,2.00266105215997
7,71,"Polygraph",1,1,"20","Direct","LIE","Which floor of the building is your house on?",0.112037037037037,2.28343814983964
7,72,"Polygraph",1,1,"12","Direct","TRUTH","What was your favourite subject back in secondary school?",0.757407407407407,1.89939779043198
7,73,"Polygraph",1,1,"19","Indirect","LIE","Is the Chua Chu Kang station the closest MRT to your house?",0.82962962962963,2.03656179830432
7,74,"Polygraph",1,1,"28","Indirect","LIE","Is your religion Catholicism?",0.232407407407407,1.83420377597213
7,75,"Polygraph",1,1,"16","Indirect","TRUTH","Do you have 1 sibling?",0.655555555555556,1.54955941066146
7,76,"Polygraph",1,1,"20","Direct","TRUTH","Which floor of the building is your house on?",0.710185185185185,1.66512093599886
7,77,"Polygraph",1,1,"22","Indirect","TRUTH","Are you in your 1st year in NTU?",0.723148148148148,2.19962863996625
7,78,"Polygraph",1,1,"8","Indirect","TRUTH","Do you like all food equally?",0.182407407407407,1.94858635403216
7,79,"Polygraph",1,1,"6","Indirect","LIE","Were you in the Boy's Brigade CCA during secondary school?",0.427777777777778,1.09827158320695
7,80,"Polygraph",1,1,"30","Direct","TRUTH","What brand of laptop do you mainly use?",0.775925925925926,1.01531829312444
8,1,"Social",1,1,"19","Indirect","TRUTH","Is the Bukit Panjang station the closest MRT to your house?",0.966666666666667,7.84936808422208
8,2,"Social",1,1,"5","Indirect","TRUTH","Is your favourite country Japan?",0.951851851851852,4.39945553475991
8,3,"Social",1,0,"21","Indirect","TRUTH","Are you from School of Humanities in NTU?",0.939814814814815,3.38386167259887
8,4,"Social",1,1,"12","Direct","TRUTH","What was your favourite subject back in secondary school?",0.982407407407407,6.98226382210851
8,5,"Social",1,1,"15","Indirect","TRUTH","Are you from Innova Junior College?",0.957407407407407,2.73469710536301
8,6,"Social",1,0,"29","Indirect","LIE","Do you use a Apple phone?",0.669444444444445,3.26784396730363
8,7,"Social",1,1,"3","Direct","LIE","Who is your closest friend back in secondary school?",0.568518518518519,2.40060945926234
8,8,"Social",1,1,"4","Indirect","LIE","Is Mrs Lee your favourite teacher in secondary school?",0.626851851851852,3.23425054876134
8,9,"Social",1,1,"5","Indirect","LIE","Is your favourite country Taiwan?",0.642592592592593,2.90146985044703
8,10,"Social",1,1,"6","Direct","TRUTH","What CCA (Co-curricular Activity) did you join in secondary school?",0.768518518518519,5.98440196737647
8,11,"Social",1,1,"2","Indirect","LIE","Are you from Anderson Secondary School?",0.630555555555556,5.96817420050502
8,12,"Social",1,0,"1","Indirect","LIE","Are you from Wellington Primary School?",0.659259259259259,2.75140799954534
8,13,"Social",1,0,"12","Indirect","LIE","Was your favourite subject Mathematics back in secondary school?",0.337962962962963,6.98272449383512
8,14,"Social",1,1,"15","Direct","LIE","Which polytechnic or junior college are you from?",0.408333333333333,2.9666824718006
8,15,"Social",1,1,"13","Direct","LIE","What is your dream job growing up?",0.512962962962963,4.30000789184123
8,16,"Social",1,1,"21","Direct","LIE","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0.300925925925926,5.08467792114243
8,17,"Social",1,0,"20","Indirect","TRUTH","Is your house on the 9th floor of the building?",0.609259259259259,2.08325452264398
8,18,"Social",1,1,"26","Direct","TRUTH","How often do you smoke?",0.742592592592593,3.73425183212385
8,19,"Social",1,1,"24","Direct","LIE","How old is your mum? (Eg. 45, 52)",0.708333333333333,1.26654022792354
8,20,"Social",1,1,"6","Indirect","LIE","Were you in the Floorball CCA during secondary school?",0.35,8.76574688451365
8,21,"Social",1,1,"28","Direct","LIE","What religion do you practice?",0.314814814814815,5.00011548865587
8,22,"Social",1,0,"23","Indirect","LIE","Are you studying Mathematical Science course in NTU?",0.494444444444444,3.50167458644137
8,23,"Social",1,0,"24","Indirect","TRUTH","Is your mum 54 years old this year?",0.54537037037037,5.58224495919421
8,24,"Social",1,1,"14","Indirect","TRUTH","Is your favourite flavour Pistachio?",0.711111111111111,3.41633773781359
8,25,"Social",1,1,"29","Direct","TRUTH","What brand of handphone do you use?",0.696296296296296,1.4486306249164
8,26,"Social",1,1,"28","Direct","TRUTH","What religion do you practice?",0.696296296296296,1.03372366353869
8,27,"Social",1,1,"4","Direct","TRUTH","Who is your favourite teacher in secondary school?",0.663888888888889,2.63406281545758
8,28,"Social",1,1,"20","Direct","LIE","Which floor of the building is your house on?",0.789814814814815,6.18395104818046
8,29,"Social",1,0,"1","Indirect","TRUTH","Are you from Punggol Primary School?",0.45,3.86644629715011
8,30,"Social",1,1,"2","Indirect","TRUTH","Are you from Ahmad Ibrahim Secondary School?",0.817592592592593,2.23331893980503
8,31,"Social",1,1,"3","Indirect","TRUTH","Is Cherise your closest friend back in secondary school?",0.72962962962963,3.58413255820051
8,32,"Social",1,0,"16","Indirect","LIE","Do you have 4 siblings?",0.743518518518518,1.36475534969941
8,33,"Social",1,1,"16","Direct","TRUTH","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.312962962962963,3.03323572408408
8,34,"Social",1,1,"26","Indirect","LIE","Do you smoke socially?",0.201851851851852,1.03118996974081
8,35,"Social",1,1,"19","Indirect","LIE","Is the Yishun station the closest MRT to your house?",0.309259259259259,2.68326613632962
8,36,"Social",1,1,"13","Direct","TRUTH","What is your dream job growing up?",0.372222222222222,4.39974521892145
8,37,"Social",1,0,"23","Indirect","TRUTH","Are you studying Business course in NTU?",0.47962962962963,4.16766040446237
8,38,"Social",1,1,"14","Direct","LIE","What is your favourite flavour?(E.g. chocolate, vanilla, milktea; it can be a complicated flavour)",0.621296296296296,3.08357404172421
8,39,"Social",1,1,"22","Direct","LIE","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.653703703703704,0.999333694111556
8,40,"Social",1,0,"22","Indirect","TRUTH","Are you in your 2nd year in NTU?",0.326851851851852,1.64849088340998
8,41,"Polygraph",1,0,"22","Indirect","LIE","Are you in your 1st year in NTU?",0.399074074074074,3.599886179436
8,42,"Polygraph",1,1,"6","Indirect","TRUTH","Were you in the Girl Guides CCA during secondary school?",0.640740740740741,2.10197042999789
8,43,"Polygraph",1,1,"1","Direct","TRUTH","Which primary school are you from?",0.756481481481482,4.08286025747657
8,44,"Polygraph",1,0,"28","Indirect","LIE","Is your religion Buddhism?",0.30462962962963,2.50075388466939
8,45,"Polygraph",1,0,"21","Indirect","LIE","Are you from School of Physics and Mathematical Sciences in NTU?",0.598148148148148,1.83155812229961
8,46,"Polygraph",1,1,"19","Direct","TRUTH","Which MRT station is closest to your house?",0.79537037037037,3.76610489934683
8,47,"Polygraph",1,1,"15","Indirect","LIE","Are you from Nanyang Polytechnic?",0.5,3.05051347566769
8,48,"Polygraph",1,1,"14","Direct","TRUTH","What is your favourite flavour?(E.g. chocolate, vanilla, milktea; it can be a complicated flavour)",0.653703703703704,2.6499226228334
8,49,"Polygraph",1,1,"22","Direct","TRUTH","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.708333333333333,1.46568798553199
8,50,"Polygraph",1,1,"29","Direct","LIE","What brand of handphone do you use?",0.362037037037037,0.982647501863539
8,51,"Polygraph",1,1,"16","Direct","LIE","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.307407407407407,5.53313563391566
8,52,"Polygraph",1,1,"1","Direct","LIE","Which primary school are you from?",0.17037037037037,1.716218912974
8,53,"Polygraph",1,1,"3","Indirect","LIE","Is Benson your closest friend back in secondary school?",0.367592592592593,2.71710175974295
8,54,"Polygraph",1,1,"3","Direct","TRUTH","Who is your closest friend back in secondary school?",0.696296296296296,4.11738849245012
8,55,"Polygraph",1,1,"23","Direct","LIE","What course are you studying?",0.583333333333333,2.03327935328707
8,56,"Polygraph",1,1,"2","Direct","LIE","Which secondary school did you attend?",0.583333333333333,2.28356775362045
8,57,"Polygraph",1,0,"12","Indirect","TRUTH","Was your favourite subject Physics back in secondary school?",0.717592592592593,2.93350769998506
8,58,"Polygraph",1,1,"26","Indirect","TRUTH","Do you not smoke at all? ",0.85,3.9841767642647
8,59,"Polygraph",1,1,"21","Direct","TRUTH","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0.85,1.09913197392598
8,60,"Polygraph",1,0,"24","Indirect","LIE","Is your mum 48 years old this year?",0.231481481481481,5.06602007942274
8,61,"Polygraph",1,1,"4","Indirect","TRUTH","Is Ms Chia your favourite teacher in secondary school?",0.599074074074074,6.20013133622706
8,62,"Polygraph",1,0,"16","Indirect","TRUTH","Do you have 1 sibling?",0.734259259259259,2.93247856711969
8,63,"Polygraph",1,1,"19","Direct","LIE","Which MRT station is closest to your house?",0.315740740740741,3.40039997594431
8,64,"Polygraph",1,1,"20","Indirect","LIE","Is your house on the 7th floor of the building?",0.492592592592593,5.05205877870321
8,65,"Polygraph",1,1,"24","Direct","TRUTH","How old is your mum? (Eg. 45, 52)",0.735185185185185,4.73320313030854
8,66,"Polygraph",1,1,"23","Direct","TRUTH","What course are you studying?",0.735185185185185,1.61488912440836
8,67,"Polygraph",1,1,"5","Direct","TRUTH","What is your favourite country you visited? ",0.814814814814815,2.11686141509563
8,68,"Polygraph",1,0,"13","Indirect","TRUTH","Is your dream job a Lawyer when you were growing up?",0.814814814814815,1.04869292443618
8,69,"Polygraph",1,1,"15","Direct","TRUTH","Which polytechnic or junior college are you from?",0.814814814814815,1.61548613663763
8,70,"Polygraph",0,0,"13","Indirect","LIE","Is your dream job a Dentist when you were growing up?",0.280555555555556,2.68388175498694
8,71,"Polygraph",1,1,"26","Direct","LIE","How often do you smoke?",0.267592592592593,4.54906505485997
8,72,"Polygraph",1,1,"14","Indirect","LIE","Is your favourite flavour Strawberry?",0.267592592592593,2.34990093624219
8,73,"Polygraph",1,1,"5","Direct","LIE","What is your favourite country you visited? ",0.153703703703704,3.63476216373965
8,74,"Polygraph",1,1,"20","Direct","TRUTH","Which floor of the building is your house on?",0.776851851851852,2.13420525193214
8,75,"Polygraph",1,0,"29","Indirect","TRUTH","Do you use a Oppo phone?",0.836111111111111,2.4015003265813
8,76,"Polygraph",1,1,"6","Direct","LIE","What CCA (Co-curricular Activity) did you join in secondary school?",0.313888888888889,1.74932567449287
8,77,"Polygraph",1,1,"2","Direct","TRUTH","Which secondary school did you attend?",0.559259259259259,4.43424522364512
8,78,"Polygraph",1,1,"4","Direct","LIE","Who is your favourite teacher in secondary school?",0.394444444444444,4.98242037370801
8,79,"Polygraph",1,1,"12","Direct","LIE","What was your favourite subject back in secondary school?",0.349074074074074,1.88304587313905
8,80,"Polygraph",1,0,"28","Indirect","TRUTH","Is your religion Christianity?",0.682407407407407,2.23266161652282
9,1,"Social",1,1,"30","Indirect","TRUTH","Do you use a HP laptop?",NA,NA
9,2,"Social",1,1,"24","Indirect","TRUTH","Is your mum 45 years old this year?",1,5.26722546108067
9,3,"Social",1,1,"2","Indirect","LIE","Are you from Xinying Middle School?",0,2.90038521867245
9,4,"Social",1,1,"22","Direct","LIE","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.000925925925925941,2.86601642239839
9,5,"Social",1,1,"27","Indirect","TRUTH","Do you drink alcohol rarely?",0.996296296296296,2.46607711818069
9,6,"Social",1,1,"12","Direct","TRUTH","What was your favourite subject back in secondary school?",0.999074074074074,2.26617002254352
9,7,"Social",1,1,"7","Indirect","TRUTH","Is your favourite sport Tennis?",1,1.13184446981177
9,8,"Social",1,1,"13","Indirect","TRUTH","Did you not have a dream job growing up?",0.999074074074074,1.03205003961921
9,9,"Social",1,1,"23","Direct","TRUTH","What course are you studying?",1,1.48210374219343
9,10,"Social",1,1,"29","Direct","LIE","What brand of handphone do you use?",0,1.84853720711544
9,11,"Social",1,1,"16","Indirect","TRUTH","Do you have 0 siblings?",1,1.03165288688615
9,12,"Social",1,1,"27","Indirect","LIE","Do you drink alcohol socially?",0,1.20007455442101
9,13,"Social",1,1,"6","Indirect","LIE","Were you in the Student's Union CCA during secondary school?",0.00277777777777777,1.03213601466268
9,14,"Social",1,1,"2","Direct","TRUTH","Which secondary school did you attend?",1,1.23203701525927
9,15,"Social",1,1,"29","Indirect","TRUTH","Do you use a Huawei phone?",1,0.765579747036099
9,16,"Social",1,1,"6","Indirect","TRUTH","Were you in the Choir CCA during secondary school?",1,1.63210752792656
9,17,"Social",1,1,"7","Indirect","LIE","Is your favourite sport Hockey?",0,1.48163986252621
9,18,"Social",1,1,"22","Direct","TRUTH","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",1,1.14828332467005
9,19,"Social",1,1,"30","Direct","LIE","What brand of laptop do you mainly use?",0,1.0843131695874
9,20,"Social",1,1,"1","Indirect","TRUTH","Are you from Jinhaian Primary School?",0.996296296296296,1.01548350602388
9,21,"Social",1,1,"26","Direct","LIE","How often do you smoke?",0.00185185185185183,1.04978910461068
9,22,"Social",1,1,"20","Direct","TRUTH","Which floor of the building is your house on?",1,1.0983572374098
9,23,"Social",1,1,"23","Indirect","LIE","Are you studying Business course in NTU?",0,1.16570479562506
9,24,"Social",1,1,"21","Direct","LIE","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0.000925925925925941,2.11666444223374
9,25,"Social",1,1,"17","Direct","LIE","Where did you celebrate your 21st birthday?",0,0.815057352650911
9,26,"Social",1,1,"20","Indirect","LIE","Is your house on the 6th floor of the building?",0,2.66670665983111
9,27,"Social",1,1,"15","Indirect","LIE","Are you from Rizhao No.1 Middle School?",0,0.781826120335609
9,28,"Social",1,1,"17","Direct","TRUTH","Where did you celebrate your 21st birthday?",1,0.766002884600312
9,29,"Social",1,1,"15","Indirect","TRUTH","Are you from Singapore Polytechnic?",0.999074074074074,0.799009555950761
9,30,"Social",1,1,"13","Direct","LIE","What is your dream job growing up?",0,0.867387850768864
9,31,"Social",1,1,"24","Indirect","LIE","Is your mum 49 years old this year?",0.000925925925925941,0.815591167658567
9,32,"Social",1,1,"1","Direct","LIE","Which primary school are you from?",0.00277777777777777,0.750651869457215
9,33,"Social",1,1,"21","Indirect","TRUTH","Are you from School of Physical Mathematical Sciences in NTU?",1,1.21520293271169
9,34,"Social",1,1,"19","Direct","LIE","Which MRT station is closest to your house?",0,1.09891222463921
9,35,"Social",1,1,"16","Indirect","LIE","Do you have 2 siblings?",0,1.54858866380528
9,36,"Social",1,1,"28","Indirect","LIE","Is your religion Buddhism?",0.00185185185185183,1.8308594156988
9,37,"Social",1,0,"28","Direct","TRUTH","What religion do you practice?",1,1.54860406229272
9,38,"Social",1,0,"26","Direct","TRUTH","How often do you smoke?",1,0.814866155385971
