"ID","trial","condition","Item","Phrasing","Answer","Question","interro_start","interro_stop","Confidence","ConfidenceRT","polyg_start","polyg_stop","RT"
5,6,"Interrogation","15","Direct","TRUTH","Which polytechnic or junior college are you from?",444.775938441977,447.509017101256,0.855555555555556,"5.299558127298951",NA,NA,2.73307865927927
5,7,"Interrogation","18","Direct","LIE","What was the last country you visited?",465.473829618189,469.273521519965,0.717592592592593,"3.2335094965528697",NA,NA,3.79969190177508
5,8,"Interrogation","13","Direct","LIE","What is your dream job growing up?",485.971861819038,490.5045849015,0.287037037037037,"1.3316989543382078",NA,NA,4.53272308246233
5,9,"Interrogation","1","Indirect","TRUTH","Are you from Raffles Girls Primary School?",502.970229257829,505.953231245512,0.921296296296296,"2.333280187100172",NA,NA,2.98300198768266
5,10,"Interrogation","18","Direct","TRUTH","What was the last country you visited?",518.701940338593,522.468248305842,0.901851851851852,"2.717387915123254",NA,NA,3.7663079672493
5,11,"Interrogation","30","Indirect","LIE","Do you use a Apple laptop?",539.399868407054,542.732692734571,0.192592592592593,"2.1827541361562908",NA,NA,3.3328243275173
5,12,"Interrogation","22","Direct","TRUTH","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",559.664251883514,562.697628118563,0.559259259259259,"3.749934235587716",NA,NA,3.03337623504922
5,13,"Interrogation","14","Indirect","LIE","Is your favourite flavour Vanilla?",581.728777667508,585.628739107167,0.430555555555556,"1.4650313039310277",NA,NA,3.89996143965982
5,14,"Interrogation","23","Indirect","TRUTH","Are you studying Linguistics course in NTU?",600.2773397048,604.543447491713,0.85,"3.4668778399936855",NA,NA,4.26610778691247
5,15,"Interrogation","29","Direct","TRUTH","What brand of handphone do you use?",619.891991114942,622.524764948292,0.907407407407407,"3.250469333259389",NA,NA,2.63277383334935
5,16,"Interrogation","30","Direct","TRUTH","What brand of laptop do you mainly use?",638.606844694586,642.406338019995,0.868518518518518,"2.4162155122030526",NA,NA,3.79949332540855
5,17,"Interrogation","10","Indirect","LIE","Do you hate eating Fish the most?",661.220886581112,665.18732813024,0.874074074074074,"2.568370274733752",NA,NA,3.96644154912792
5,18,"Interrogation","1","Direct","LIE","Which primary school are you from?",678.568980119191,681.83579527447,0.721296296296296,"1.7316902284510434",NA,NA,3.26681515527889
5,19,"Interrogation","7","Direct","LIE","What is your favourite sport?",695.834048828576,698.967232326046,0.338888888888889,"1.8343106030952185",NA,NA,3.13318349746987
5,20,"Interrogation","27","Direct","TRUTH","How frequently do you drink alcohol?",714.266092709266,718.098899071803,0.97962962962963,"1.8150887915398926",NA,NA,3.83280636253767
5,21,"Interrogation","15","Indirect","LIE","Are you from Eunoia Junior College?",731.930537073873,735.130360440118,0.15,"2.6663268303964287",NA,NA,3.19982336624525
5,22,"Interrogation","16","Indirect","LIE","Do you have 3 siblings?",757.39474744536,760.461299093906,0.35,"3.7662608094979078",NA,NA,3.06655164854601
5,23,"Interrogation","7","Direct","TRUTH","What is your favourite sport?",774.726728384616,778.192716640653,0.940740740740741,"2.3503843848593533",NA,NA,3.46598825603724
5,24,"Interrogation","29","Direct","LIE","What brand of handphone do you use?",791.090983604547,793.624437794555,0.286111111111111,"2.1508664218708873",NA,NA,2.53345419000834
5,25,"Interrogation","14","Direct","TRUTH","What is your favourite flavour?(E.g. chocolate, vanilla, milktea; it can be a complicated flavour)",811.556196802994,815.055774627719,0.735185185185185,"3.182732642395422",NA,NA,3.49957782472484
5,26,"Interrogation","6","Indirect","TRUTH","Were you in the Netball CCA during secondary school?",839.403391133295,843.669632373843,0.625925925925926,"2.5009771627373993",NA,NA,4.26624124054797
5,27,"Interrogation","3","Direct","LIE","Who is your closest friend back in secondary school?",858.651331905508,862.084301299648,0.692592592592593,"2.267163225216791",NA,NA,3.43296939413995
5,28,"Interrogation","20","Indirect","LIE","Is your house on the 16th floor of the building?",890.031636205502,893.098206139635,0.7,"2.0329665711615235",NA,NA,3.06656993413344
5,29,"Interrogation","21","Direct","TRUTH","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",907.479878980666,910.779065940063,0.705555555555555,"1.63366919150576",NA,NA,3.29918695939705
5,30,"Interrogation","28","Indirect","LIE","Is your religion Catholicism?",929.444092239486,932.410934470361,0.748148148148148,"2.8999931989237666",NA,NA,2.96684223087505
5,31,"Interrogation","20","Direct","TRUTH","Which floor of the building is your house on?",948.808766105911,951.97536818427,0.734259259259259,"2.4173132963478565",NA,NA,3.16660207835957
5,32,"Interrogation","19","Direct","LIE","Which MRT station is closest to your house?",963.341188596794,967.307013885584,0.734259259259259,"1.663946159183979",NA,NA,3.96582528878935
5,33,"Interrogation","13","Direct","TRUTH","What is your dream job growing up?",995.137899286114,999.437557824422,0.324074074074074,"2.5853047682903707",NA,NA,4.29965853830799
5,34,"Interrogation","19","Direct","TRUTH","Which MRT station is closest to your house?",1014.16906166705,1018.60212345235,0.818518518518519,"2.4499792761635035",NA,NA,4.43306178529747
5,35,"Interrogation","10","Indirect","TRUTH","Do you hate eating Pizza the most?",1033.7503884912,1036.91703484044,0.814814814814815,"1.8152058841660619",NA,NA,3.16664634924382
5,36,"Interrogation","2","Indirect","LIE","Are you from Singapore Chinese Girls School?",1051.56554753822,1054.93173879781,0.812962962962963,"1.731789997778833",NA,NA,3.36619125958532
5,37,"Interrogation","3","Indirect","TRUTH","Is Jane your closest friend back in secondary school?",1067.78071069182,1072.34691876126,0.812962962962963,"2.466495122993365",NA,NA,4.56620806944557
5,38,"Interrogation","2","Direct","TRUTH","Which secondary school did you attend?",1084.89584779623,1088.86183797708,0.851851851851852,"2.6333535225130618",NA,NA,3.96599018084817
5,39,"Interrogation","6","Indirect","LIE","Were you in the Girl Guides CCA during secondary school?",1104.56013657176,1108.35966678942,0.199074074074074,"1.8820671066641808",NA,NA,3.79953021765687
5,40,"Interrogation","22","Direct","LIE","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",1124.44140680647,1127.60807176214,0.877777777777778,"2.216210250975564",NA,NA,3.16666495567188
5,41,"Polygraph","7","Indirect","TRUTH","Is your favourite sport Tennis?",NA,NA,0.826851851851852,"2.8998831638600677",1215.09931098158,1219.81553759356,4.71622661198489
5,42,"Polygraph","16","Direct","TRUTH","How many siblings do you have? (Eg. 0, 1, 2, 3)",NA,NA,0.637037037037037,"2.568211156874895",1232.93086942472,1236.01376849902,3.08289907430299
5,43,"Polygraph","13","Indirect","TRUTH","Did you not have a dream job growing up?",NA,NA,0.727777777777778,"2.4329729229211807",1248.02912528859,1252.22891882039,4.19979353179224
5,44,"Polygraph","23","Direct","TRUTH","What course are you studying?",NA,NA,0.737037037037037,"2.2031497617717832",1266.02735895291,1269.47730839462,3.44994944171049
5,45,"Polygraph","15","Direct","LIE","Which polytechnic or junior college are you from?",NA,NA,0.732407407407407,"1.8825762192718685",1282.65928715235,1286.22558504646,3.5662978941109
5,46,"Polygraph","13","Indirect","LIE","Is your dream job a Doctor when you were growing up?",NA,NA,0.307407407407407,"2.150277108652517",1297.6579240649,1302.32380113099,4.66587706608698
5,47,"Polygraph","18","Indirect","TRUTH","Was the last country you visited Japan?",NA,NA,0.353703703703704,"2.1002291166223586",1313.38936823816,1317.3726352083,3.98326697014272
5,48,"Polygraph","27","Indirect","TRUTH","Do you drink alcohol regularly?",NA,NA,0.348148148148148,"1.8486716232728213",1328.50473888637,1332.20419108495,3.69945219857618
5,49,"Polygraph","2","Indirect","TRUTH","Are you from Anderson Secondary School?",NA,NA,0.348148148148148,"2.0998496080283076",1344.40283261705,1347.90276589035,3.49993327329867
5,50,"Polygraph","10","Direct","LIE","What food do you hate the most?",NA,NA,0.5,"2.2337696668691933",1360.15144226141,1363.23444110528,3.08299884386361
5,51,"Polygraph","18","Indirect","LIE","Was the last country you visited Bangkok, Thailand?",NA,NA,0.444444444444444,"2.7838831022381783",1380.93261298328,1384.89916135953,3.96654837625101
5,52,"Polygraph","21","Direct","LIE","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",NA,NA,0.437962962962963,"2.34974855533801",1400.28093044111,1403.71379525401,3.43286481290124
5,53,"Polygraph","23","Indirect","LIE","Are you studying Accounting course in NTU?",NA,NA,0.235185185185185,"2.1686616269871593",1415.14570022724,1419.27911726851,4.13341704127379
5,54,"Polygraph","14","Indirect","TRUTH","Is your favourite flavour Blueberry?",NA,NA,0.276851851851852,"2.002576039871201",1429.47777451994,1433.44392734743,3.96615282748826
5,55,"Polygraph","19","Indirect","LIE","Is the Dover station the closest MRT to your house?",NA,NA,0.249074074074074,"2.0357357335742563",1448.87575725303,1453.52567121387,4.64991396083497
5,56,"Polygraph","28","Direct","TRUTH","What religion do you practice?",NA,NA,0.257407407407407,"2.30000917497091",1463.44091148814,1465.19094420993,1.75003272178583
5,57,"Polygraph","7","Indirect","LIE","Is your favourite sport Softball?",NA,NA,0.540740740740741,"5.466580777196214",1478.5394852669,1481.90626840596,3.36678313906305
5,58,"Polygraph","22","Indirect","TRUTH","Are you in your 1st year in NTU?",NA,NA,0.540740740740741,"1.6315756379626691",1495.2710792548,1497.72111916239,2.45003990759142
5,59,"Polygraph","20","Indirect","TRUTH","Is your house on the 24th floor of the building?",NA,NA,0.857407407407407,"2.266670152777806",1509.95333358133,1513.45287900511,3.49954542377964
5,60,"Polygraph","1","Direct","TRUTH","Which primary school are you from?",NA,NA,0.700925925925926,"0.9485568401869386",1522.73510933574,1525.68482330861,2.94971397286281
5,61,"Polygraph","21","Indirect","TRUTH","Are you from School of Humanities in NTU?",NA,NA,0.692592592592593,"1.0816428139805794",1536.23373598256,1539.90046862746,3.66673264489509
5,62,"Polygraph","19","Indirect","TRUTH","Is the Eunos station the closest MRT to your house?",NA,NA,0.682407407407407,"1.931588021107018",1550.48236262938,1554.46546021593,3.98309758654796
5,63,"Polygraph","6","Direct","LIE","What CCA (Co-curricular Activity) did you join in secondary school?",NA,NA,0.641666666666667,"2.1825940560083836",1569.36393858818,1572.96374552953,3.5998069413472
5,64,"Polygraph","29","Indirect","LIE","Do you use a Huawei phone?",NA,NA,0.365740740740741,"3.0160763482563198",1582.87948015961,1585.34584824531,2.46636808570474
5,65,"Polygraph","3","Direct","TRUTH","Who is your closest friend back in secondary school?",NA,NA,0.681481481481481,"2.5323827117681503",1596.17775251274,1600.47764587821,4.29989336547442
5,66,"Polygraph","27","Indirect","LIE","Do you drink alcohol rarely?",NA,NA,0.718518518518519,"2.268099967157468",1615.25910628424,1618.82551613823,3.56640985398553
5,67,"Polygraph","30","Direct","LIE","What brand of laptop do you mainly use?",NA,NA,0.790740740740741,"1.8648467785678804",1630.62444709777,1633.54079317651,2.91634607873857
5,68,"Polygraph","2","Direct","LIE","Which secondary school did you attend?",NA,NA,0.423148148148148,"2.067511808592826",1650.75582736754,1654.02216292382,3.26633555628359
5,69,"Polygraph","28","Direct","LIE","What religion do you practice?",NA,NA,0.52962962962963,"1.3818396581336856",1663.78794188867,1666.68756552367,2.89962363499217
5,70,"Polygraph","22","Indirect","LIE","Are you in your 3rd year in NTU?",NA,NA,0.142592592592593,"2.2504828069359064",1676.65308925859,1679.58650007634,2.93341081775725
5,71,"Polygraph","1","Indirect","LIE","Are you from Pioneer Primary School?",NA,NA,0.39537037037037,"1.581655645975843",1689.45192718552,1691.81861953787,2.36669235234149
5,72,"Polygraph","15","Indirect","TRUTH","Are you from Singapore Polytechnic?",NA,NA,0.966666666666667,"1.1817891637329012",1700.98412511521,1704.00078051118,3.01665539597161
5,73,"Polygraph","16","Direct","LIE","How many siblings do you have? (Eg. 0, 1, 2, 3)",NA,NA,0.658333333333333,"1.4157888456247747",1713.24948286731,1715.71614384511,2.4666609778069
5,74,"Polygraph","29","Indirect","TRUTH","Do you use a Apple phone?",NA,NA,0.860185185185185,"1.831730713834986",1724.64835037221,1726.94813787285,2.29978750064038
5,75,"Polygraph","20","Direct","LIE","Which floor of the building is your house on?",NA,NA,0.62962962962963,"1.5482694660313427",1738.39703989611,1740.78036807524,2.38332817913033
5,76,"Polygraph","14","Direct","LIE","What is your favourite flavour?(E.g. chocolate, vanilla, milktea; it can be a complicated flavour)",NA,NA,0.525925925925926,"1.7987901277374476",1752.09598747338,1754.82907671924,2.73308924585581
5,77,"Polygraph","6","Direct","TRUTH","What CCA (Co-curricular Activity) did you join in secondary school?",NA,NA,0.790740740740741,"1.3833009109366685",1765.22767186328,1768.22721375804,2.99954189476557
5,78,"Polygraph","3","Indirect","LIE","Is Glenda your closest friend back in secondary school?",NA,NA,0.843518518518519,"1.4149704799056053",1779.85963759641,1783.97594145755,4.1163038611412
5,79,"Polygraph","10","Direct","TRUTH","What food do you hate the most?",NA,NA,0.759259259259259,"1.4989429574925452",1798.10757644381,1800.79080921644,2.68323277262971
5,80,"Polygraph","30","Indirect","TRUTH","Do you use a Dell laptop?",NA,NA,0.774074074074074,"1.5483102079015225",1809.80678387056,1812.12331466703,2.3165307964664
6,1,"Interrogation","9","Direct","TRUTH","What is your favourite drink?",342.592922531534,346.792861707509,0.999074074074074,"5.432699599768966",NA,NA,4.19993917597458
6,2,"Interrogation","13","Indirect","TRUTH","Is your dream job a Teacher when you were growing up?",368.023730361834,373.056736391969,0.998148148148148,"3.51779648847878",NA,NA,5.03300603013486
6,3,"Interrogation","16","Indirect","LIE","Do you have 1 siblings?",391.755265643355,394.588004316669,0,"8.283477287739515",NA,NA,2.83273867331445
6,4,"Interrogation","27","Direct","TRUTH","How frequently do you drink alcohol?",418.335647063795,421.635180810466,0.798148148148148,"6.6009242949076",NA,NA,3.29953374667093
6,5,"Interrogation","4","Indirect","TRUTH","Is Ms Low your favourite teacher in secondary school?",438.650279995985,442.282867443282,0.876851851851852,"2.999459127895534",NA,NA,3.63258744729683
6,6,"Interrogation","16","Indirect","TRUTH","Do you have 3 sibling?",457.531365448609,461.031298079994,0.873148148148148,"3.2357211052440107",NA,NA,3.49993263138458
6,7,"Interrogation","1","Indirect","TRUTH","Are you from Pasir Ris Primary School?",480.412493567914,484.012366915122,0.686111111111111,"8.565950465388596",NA,NA,3.5998733472079
6,8,"Interrogation","15","Direct","LIE","Which polytechnic or junior college are you from?",504.843759182841,508.076399305835,0.224074074074074,"2.6329910159111023",NA,NA,3.23264012299478
6,9,"Interrogation","13","Indirect","LIE","Is your dream job a Singer when you were growing up?",529.624287980143,533.257418224122,0.142592592592593,"1.3815595982596278",NA,NA,3.63313024397939
6,10,"Interrogation","30","Indirect","TRUTH","Do you use a Microsoft laptop?",545.222606720868,548.289400575217,0.843518518518519,"3.4999230075627565",NA,NA,3.06679385434836
6,11,"Interrogation","29","Indirect","LIE","Do you use a Samsung phone?",563.504638475366,567.004187748767,0.132407407407407,"1.8153210519813001",NA,NA,3.4995492734015
6,12,"Interrogation","30","Direct","LIE","What brand of laptop do you mainly use?",584.202241250779,587.06883639982,0.107407407407407,"7.450353973079473",NA,NA,2.86659514904022
6,13,"Interrogation","2","Indirect","TRUTH","Are you from Chung Cheng High School (Main)?",604.650021750014,608.116694276687,0.873148148148148,"3.367136983666569",NA,NA,3.46667252667248
6,14,"Interrogation","1","Direct","LIE","Which primary school are you from?",621.265216919594,624.698359226342,0.108333333333333,"1.7644226141273975",NA,NA,3.43314230674878
6,15,"Interrogation","9","Direct","LIE","What is your favourite drink?",636.280301027466,639.146754061338,0.0638888888888889,"3.933653023093939",NA,NA,2.86645303387195
6,16,"Interrogation","4","Indirect","LIE","Is Mr Wong your favourite teacher in secondary school?",654.928808913566,658.328184568789,0.0638888888888889,"2.1501224818639457",NA,NA,3.39937565522268
6,17,"Interrogation","8","Direct","TRUTH","What is your favourite food?",670.660214911681,673.559996702243,0.95462962962963,"2.1006265906617045",NA,NA,2.89978179056197
6,18,"Interrogation","10","Direct","TRUTH","What food do you hate the most?",686.275290742517,689.575383005198,0.912962962962963,"1.6146504478529096",NA,NA,3.30009226268157
6,19,"Interrogation","15","Indirect","TRUTH","Are you from Tampines Junior College?",699.657429388259,703.006840460002,0.850925925925926,"1.5477260276675224",NA,NA,3.34941107174382
6,20,"Interrogation","12","Indirect","LIE","Was your favourite subject Biology back in secondary school?",714.43894497212,718.405811263248,0.163888888888889,"3.149694211781025",NA,NA,3.9668662911281
6,21,"Interrogation","6","Direct","LIE","What CCA (Co-curricular Activity) did you join in secondary school?",734.987383821514,738.420119992457,0.0925925925925926,"2.5004176842048764",NA,NA,3.43273617094383
6,22,"Interrogation","27","Indirect","LIE","Do you drink alcohol frequently?",753.78548807418,757.185213403776,0.0925925925925926,"2.2007222534157336",NA,NA,3.39972532959655
6,23,"Interrogation","28","Indirect","TRUTH","Is your religion Taoism?",769.467285899911,772.883527397178,0.797222222222222,"2.7181257596239448",NA,NA,3.41624149726704
6,24,"Interrogation","21","Indirect","TRUTH","Are you from Nanyang Business School in NTU?",785.798719230108,789.265232959762,0.868518518518518,"1.0822035758756101",NA,NA,3.46651372965425
6,25,"Interrogation","20","Direct","LIE","Which floor of the building is your house on?",799.880510896444,802.580324638635,0.174074074074074,"3.1166788786649704",NA,NA,2.6998137421906
6,26,"Interrogation","19","Direct","TRUTH","Which MRT station is closest to your house?",814.64607652789,818.512368198484,0.922222222222222,"1.0986273526214063",NA,NA,3.86629167059436
6,27,"Interrogation","19","Indirect","LIE","Is the Eunos station the closest MRT to your house?",831.077489070129,834.577316799667,0.157407407407407,"2.416226098779589",NA,NA,3.49982772953808
6,28,"Interrogation","10","Indirect","LIE","Do you hate eating Ramen the most?",848.775983033236,852.342312045395,0.133333333333333,"3.799467019736767",NA,NA,3.56632901215926
6,29,"Interrogation","23","Direct","TRUTH","What course are you studying?",867.590588697232,870.79012590833,0.887962962962963,"2.651940787676722",NA,NA,3.19953721109778
6,30,"Interrogation","21","Indirect","LIE","Are you from School of Biological Sciences in NTU?",883.738804011606,887.371970506385,0.0824074074074074,"1.115005895961076",NA,NA,3.63316649477929
6,31,"Interrogation","22","Indirect","LIE","Are you in your 3rd year in NTU?",896.537653487641,899.137483206112,0.1,"1.8143904055468738",NA,NA,2.59982971847057
6,32,"Interrogation","6","Indirect","TRUTH","Were you in the Choir CCA during secondary school?",911.5197325279,914.919377336279,0.765740740740741,"1.181806487031281",NA,NA,3.39964480837807
6,33,"Interrogation","23","Direct","LIE","What course are you studying?",927.051223410293,929.767793280073,0.14537037037037,"3.3334457208402455",NA,NA,2.71656986977905
6,34,"Interrogation","12","Indirect","TRUTH","Was your favourite subject Mathematics back in secondary school?",945.582669380121,949.982437696774,0.625925925925926,"3.8351154951378703",NA,NA,4.39976831665263
6,35,"Interrogation","22","Direct","TRUTH","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",963.080842413008,965.414181306958,0.767592592592593,"2.9321414045989513",NA,NA,2.33333889394999
6,36,"Interrogation","28","Direct","LIE","What religion do you practice?",981.812705874443,984.112410608213,0.174074074074074,"2.582728728186339",NA,NA,2.29970473377034
6,37,"Interrogation","29","Indirect","TRUTH","Do you use a Apple phone?",995.144496899098,997.944448329508,0.803703703703704,"3.0486849048174918",NA,NA,2.79995143041015
6,38,"Interrogation","20","Indirect","TRUTH","Is your house on the 7th floor of the building?",1014.47605470056,1017.54206419364,0.786111111111111,"3.3346920367330313",NA,NA,3.06600949307904
6,39,"Interrogation","2","Direct","LIE","Which secondary school did you attend?",1031.94096153323,1034.84039846156,0.193518518518519,"3.716916656587273",NA,NA,2.89943692833185
6,40,"Interrogation","8","Direct","LIE","What is your favourite food?",1050.33918807562,1053.10510979732,0.193518518518519,"2.1003693072125316",NA,NA,2.76592172170058
6,41,"Polygraph","9","Indirect","LIE","Is your favourite drink Green Tea?",NA,NA,0.106481481481481,"2.4830879624933004",1119.13226953242,1122.13203246007,2.99976292764768
6,42,"Polygraph","9","Indirect","TRUTH","Is your favourite drink Apple Juice?",NA,NA,0.97037037037037,"0.8817838383838534",1131.8307914054,1134.83043403225,2.99964262684807
6,43,"Polygraph","30","Indirect","LIE","Do you use a HP laptop?",NA,NA,0.0203703703703704,"2.849868855904788",1145.4126770664,1148.91269374825,3.50001668184996
6,44,"Polygraph","15","Direct","TRUTH","Which polytechnic or junior college are you from?",NA,NA,0.973148148148148,"3.7832485563121736",1159.31162862154,1162.24477189034,2.933143268805
6,45,"Polygraph","19","Indirect","TRUTH","Is the Lorong Chuan station the closest MRT to your house?",NA,NA,0.986111111111111,"1.082157701253891",1171.9936147579,1175.19343395391,3.1998191960156
6,46,"Polygraph","2","Indirect","LIE","Are you from Serangoon Secondary School?",NA,NA,0.012037037037037,"3.349845116958022",1183.69243241008,1188.59188569942,4.89945328934118
6,47,"Polygraph","30","Direct","TRUTH","What brand of laptop do you mainly use?",NA,NA,0.940740740740741,"3.6164681115187705",1208.63972593239,1211.80626320885,3.16653727646917
6,48,"Polygraph","21","Direct","LIE","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",NA,NA,0.989814814814815,"2.583522392436862",1221.58849899331,1224.02184051787,2.43334152456373
6,49,"Polygraph","13","Direct","TRUTH","What is your dream job growing up?",NA,NA,0.975925925925926,"1.0317523358389735",1232.12096030125,1235.25399494637,3.13303464511409
6,50,"Polygraph","19","Direct","LIE","Which MRT station is closest to your house?",NA,NA,0.0314814814814815,"0.8982416205108166",1245.16965194279,1248.56922457041,3.39957262761891
6,51,"Polygraph","23","Indirect","LIE","Are you studying Biological Sciences course in NTU?",NA,NA,0.025,"3.566721352748573",1258.18462633621,1261.40111857234,3.21649223612621
6,52,"Polygraph","29","Direct","LIE","What brand of handphone do you use?",NA,NA,0.0222222222222222,"1.0147232059389353",1271.33399300883,1274.16661394807,2.83262093923986
6,53,"Polygraph","16","Direct","TRUTH","How many siblings do you have? (Eg. 0, 1, 2, 3)",NA,NA,0.982407407407407,"3.0827842270955443",1283.63211715175,1285.66561047966,2.03349332790822
6,54,"Polygraph","4","Direct","LIE","Who is your favourite teacher in secondary school?",NA,NA,0.00462962962962965,"2.6175995799712837",1313.04585094005,1316.09589059092,3.05003965087235
6,55,"Polygraph","27","Indirect","TRUTH","Do you drink alcohol socially?",NA,NA,0.955555555555555,"1.114751500543207",1326.82821151614,1329.59465550352,2.76644398737699
6,56,"Polygraph","1","Direct","TRUTH","Which primary school are you from?",NA,NA,0.983333333333333,"2.0841245376504958",1337.64371285914,1340.3101076996,2.66639484046027
6,57,"Polygraph","21","Direct","TRUTH","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",NA,NA,0.988888888888889,"1.2648197668604553",1353.67529901955,1356.45845775073,2.78315873118117
6,58,"Polygraph","12","Direct","LIE","What was your favourite subject back in secondary school?",NA,NA,0.0925925925925926,"2.2663188744336367",1365.22419340769,1369.05720765004,3.83301424235106
6,59,"Polygraph","1","Indirect","LIE","Are you from Pei Chun Public Primary School?",NA,NA,0.0675925925925926,"2.1020018686540425",1378.13973523537,1380.97288132738,2.83314609201625
6,60,"Polygraph","27","Direct","LIE","How frequently do you drink alcohol?",NA,NA,0.112037037037037,"2.451257351320237",1391.28804935701,1394.43795882678,3.14990946976468
6,61,"Polygraph","28","Direct","TRUTH","What religion do you practice?",NA,NA,0.962962962962963,"1.2819695184007287",1403.87013102835,1405.95373907499,2.08360804663971
6,62,"Polygraph","22","Indirect","TRUTH","Are you in your 2nd year in NTU?",NA,NA,0.953703703703704,"0.715160587336868",1414.53614251036,1419.16906455439,4.63292204402387
6,63,"Polygraph","20","Direct","TRUTH","Which floor of the building is your house on?",NA,NA,0.953703703703704,"2.04983818763867",1428.98460888444,1431.4010184817,2.41640959726647
6,64,"Polygraph","10","Direct","LIE","What food do you hate the most?",NA,NA,0.0324074074074074,"1.4319848529994488",1440.23342223791,1442.99954670668,2.76612446876243
6,65,"Polygraph","16","Direct","LIE","How many siblings do you have? (Eg. 0, 1, 2, 3)",NA,NA,0.0314814814814815,"0.6152667081914842",1450.83248042781,1453.13235775288,2.29987732507288
6,66,"Polygraph","22","Direct","LIE","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",NA,NA,0.0314814814814815,"0.46557923359796405",1461.58136724494,1464.13095296128,2.54958571633324
6,67,"Polygraph","6","Direct","TRUTH","What CCA (Co-curricular Activity) did you join in secondary school?",NA,NA,0.852777777777778,"3.299573846627027",1473.69649665011,1476.76316378731,3.06666713720188
6,68,"Polygraph","6","Indirect","LIE","Were you in the Netball CCA during secondary school?",NA,NA,0.0361111111111111,"2.216693378519267",1487.84542414499,1490.97859416855,3.13317002356052
6,69,"Polygraph","12","Direct","TRUTH","What was your favourite subject back in secondary school?",NA,NA,0.936111111111111,"0.98140760185197",1501.39390181145,1504.97708158754,3.58317977609113
6,70,"Polygraph","2","Direct","TRUTH","Which secondary school did you attend?",NA,NA,0.934259259259259,"1.6148961819708347",1513.12624936318,1516.15921144281,3.03296207962558
6,71,"Polygraph","10","Indirect","TRUTH","Do you hate eating White Rice the most?",NA,NA,0.957407407407407,"2.1336152967996895",1524.9250763827,1528.27472260222,3.34964621951804
6,72,"Polygraph","4","Direct","TRUTH","Who is your favourite teacher in secondary school?",NA,NA,0.957407407407407,"0.6345667955465615",1537.52339191595,1541.20664778631,3.68325587036088
6,73,"Polygraph","8","Indirect","LIE","Is your favourite food Sashimi?",NA,NA,0.0657407407407408,"0.9143096278421581",1551.05554108368,1553.5890087476,2.53346766391769
6,74,"Polygraph","20","Indirect","LIE","Is your house on the 4th floor of the building?",NA,NA,0.0657407407407408,"1.7817375790327787",1561.38785501523,1564.23769949051,2.84984447527677
6,75,"Polygraph","13","Direct","LIE","What is your dream job growing up?",NA,NA,0.0657407407407408,"0.10047164326533675",1573.25322053069,1576.47002298199,3.21680245129392
6,76,"Polygraph","29","Direct","TRUTH","What brand of handphone do you use?",NA,NA,0.949074074074074,"1.4480438781902194",1586.43579758424,1588.76836751588,2.33256993163377
6,77,"Polygraph","28","Indirect","LIE","Is your religion Christianity?",NA,NA,0.105555555555556,"2.76644270401448",1600.55076273857,1602.81722693658,2.26646419800818
6,78,"Polygraph","15","Indirect","LIE","Are you from Singapore Polytechnic?",NA,NA,0.10462962962963,"2.166291863191873",1613.36586404126,1616.21569408057,2.8498300393112
6,79,"Polygraph","8","Indirect","TRUTH","Is your favourite food Pizza?",NA,NA,0.989814814814815,"3.015726674348116",1625.16470613889,1627.78119734814,2.61649120924994
6,80,"Polygraph","23","Indirect","TRUTH","Are you studying Sociology course in NTU?",NA,NA,0.891666666666667,"2.5339533579535782",1638.66343351733,1642.5133399074,3.84990639006719
7,1,"Interrogation","28","Indirect","TRUTH","Is your religion Buddhism?",351.338797980919,354.905082401354,0.99537037037037,"6.986021054908633",NA,NA,3.56628442043439
7,2,"Interrogation","16","Direct","LIE","How many siblings do you have? (Eg. 0, 1, 2, 3)",373.436348080635,376.535978259984,0.996296296296296,"3.3994991639629006",NA,NA,3.09963017934933
7,3,"Interrogation","27","Indirect","TRUTH","Do you drink alcohol rarely?",391.30139792664,395.434334406629,0,"2.23338021337986",NA,NA,4.13293647998944
7,4,"Interrogation","18","Direct","TRUTH","What was the last country you visited?",407.749307388905,412.24907159945,0.0138888888888889,"3.3169709369540215",NA,NA,4.49976421054453
7,5,"Interrogation","15","Indirect","LIE","Are you from Republic Polytechnic?",426.547392072622,430.01411528606,0.999074074074074,"1.48155324626714",NA,NA,3.46672321343794
7,6,"Interrogation","8","Direct","TRUTH","What is your favourite food?",444.379186946899,448.378754505888,0.00648148148148148,"2.234590598847717",NA,NA,3.99956755898893
7,7,"Interrogation","1","Indirect","LIE","Are you from Clementi Primary School?",460.727440244518,464.594049508683,0.997222222222222,"3.1165325925685465",NA,NA,3.86660926416516
7,8,"Interrogation","19","Direct","TRUTH","Which MRT station is closest to your house?",477.825910724699,482.292350990698,0.986111111111111,"0.9153538383543491",NA,NA,4.46644026599824
